정류장ID,정류장표준ID,정류장타입,중앙차로구분,한글명칭,단축명,X좌표,Y좌표,검출헤딩값,링크ID,링크선상의X좌표,링크선상의Y좌표,링크내정류장순번,링크내정류장거리,출발판단거리,도착판단거리,개정번호,관할관청,정류장서비스ID,정류장서비스이름
4260,355004271,0,0,이마트트레이더스앞,이마트,128.555593 ,35.890487 ,98,1520001500,128.555613 ,35.890580 ,1,89.7,50,50,,,14260,이마트
693,355000754,0,0,이마트정문,이마트정문,128.364164 ,36.109395 ,7,3550061800,128.364023 ,36.109415 ,3,827.7,50,50,,,10693,이마트정문
694,355000763,0,0,이문네거리,이문네거리,128.296053 ,36.240510 ,197,3550085400,128.296075 ,36.240507 ,2,324.2,50,50,,,10694,이문네거리
2387,355002398,0,0,이언식당 앞,이언식당 앞,128.494594 ,35.941556 ,185,3690007100,128.494572 ,35.941558 ,2,386.4,50,50,,,12387,이언식당 앞
2388,355002399,0,0,이언식당건너,이언식당건너,128.494510 ,35.940894 ,24,3690024500,128.494531 ,35.940888 ,1,275.3,50,50,,,12388,이언식당건너
2389,355002400,0,0,반계리(경마),이조명가,128.438550 ,36.033812 ,221,3690008300,128.438533 ,36.033824 ,1,726.5,50,50,1387,,12389,이조명가
2390,355002401,0,0,반계리(경마) 건너,이조명가건너,128.438468 ,36.033614 ,36,3690025700,128.438487 ,36.033604 ,3,1098.5,50,50,1387,,12390,이조명가건너
695,355000414,0,0,이주단지(4공단입구방면),이주단지,128.421135 ,36.136537 ,273,3550012400,128.421125 ,36.136377 ,2,698.8,50,50,1039,,10695,이주단지
696,355000712,0,0,이주단지(양포동행정복지센터방면),이주단지,128.422439 ,36.136157 ,96,3550055000,128.422439 ,36.136270 ,1,338.9,50,50,1265,,10696,이주단지
697,355000802,0,0,이편한세상아파트앞,이편한세상,128.318092 ,36.130300 ,81,3550067300,128.318092 ,36.130303 ,2,439,50,50,1349,,10697,이편한세상
698,355000516,0,0,이편한세상아파트건너,이편한세상아파트,128.318821 ,36.130571 ,256,3550025200,128.318821 ,36.130570 ,2,289.1,50,50,1349,,10698,이편한세상아파트
699,355000517,0,0,한국방송통신대학건너,이편한세상차고지,128.313748 ,36.129466 ,255,3550025200,128.313748 ,36.129465 ,3,762,50,50,1349,,10699,이편한세상차고지
700,355000803,0,0,한국방송통신대학앞,이편한세상차고지,128.313518 ,36.129299 ,77,3550067300,128.313519 ,36.129305 ,1,12.7,50,50,1349,,10700,이편한세상차고지앞
701,355000434,0,0,인동고등학교,인동고등학교,128.431520 ,36.090548 ,109,3550014900,128.431542 ,36.090603 ,1,27.2,50,50,1374,,10701,인동고등학교
703,355000902,0,0,인동고등학교입구건너,인동고등학교입구,128.433355 ,36.094483 ,293,3550083700,128.433311 ,36.094386 ,3,884.7,50,50,,,10703,인동고등학교입구
702,355000438,0,0,인동고등학교입구,인동고등학교입구,128.433376 ,36.094141 ,109,3550015100,128.433420 ,36.094239 ,1,56.7,50,50,,,10702,인동고등학교입구
704,355000728,0,0,인동사거리,인동사거리,128.418984 ,36.106965 ,323,3550056500,128.418882 ,36.106903 ,1,122.4,50,50,,,10704,인동사거리
705,355000441,0,0,인동시립도서관,인동시립도서관,128.424223 ,36.098467 ,232,3550015600,128.424254 ,36.098441 ,1,167.3,50,50,,,10705,인동시립도서관
706,355000444,0,0,인동시립도서관입구,인동시립도서관입,128.425126 ,36.099699 ,142,3550016300,128.425233 ,36.099767 ,1,388.1,50,50,,,10706,인동시립도서관입구
707,355000735,0,0,인동육교,인동육교,128.421501 ,36.104189 ,325,3550058700,128.421398 ,36.104128 ,1,206.4,50,50,,,10707,인동육교
708,355000443,0,0,인동정류장(인동사거리방면),인동정류장,128.422249 ,36.108109 ,224,3550016100,128.422260 ,36.108099 ,1,62.1,50,50,,,10708,인동정류장
709,355000767,0,0,인동정류장(인동중학교방면),인동정류장,128.422541 ,36.108107 ,46,3550063200,128.422508 ,36.108146 ,1,355.2,50,50,,,10709,인동정류장
710,355000433,0,0,인동중학교건너,인동중학교,128.425471 ,36.108777 ,179,3550014600,128.425515 ,36.108777 ,2,278.9,50,50,,,10710,인동중학교
711,355000730,0,0,인동중학교앞,인동중학교,128.425693 ,36.108846 ,359,3550057100,128.425648 ,36.108846 ,1,39,50,50,,,10711,인동중학교
712,355000729,0,0,인동중학교입구,인동중학교입구,128.425692 ,36.107968 ,357,3550056900,128.425649 ,36.107967 ,2,717.4,50,50,,,10712,인동중학교입구
713,355000432,0,0,인의초등학교입구,인의초등학교입구,128.425961 ,36.099882 ,230,3550014400,128.425992 ,36.099856 ,1,145,50,50,1128,,10713,인의초등학교입구
4261,355004272,0,0,인지초등학교,인지초등학교,128.566730 ,35.888873 ,97,1520001900,128.566746 ,35.888964 ,1,416.6,50,50,,,14261,인지초등학교
4262,355004273,0,0,인촌,인촌,128.294257 ,36.001692 ,510,3680002700,128.294246 ,36.001688 ,6,3909.3,50,50,,,14262,인촌
2391,355002402,0,0,인평중학교종점,인평중학교종점,128.334808 ,36.062003 ,157,3690011400,128.334847 ,36.062017 ,2,471.6,50,50,,,12391,인평중학교종점
2392,355002403,0,0,인평중학교출발,인평중학교출발,128.335114 ,36.061664 ,355,3690029000,128.335076 ,36.061661 ,1,101.5,50,50,,,12392,인평중학교출발
2393,355002404,0,0,인평초등학교,인평초등학교,128.337783 ,36.070940 ,222,3690013900,128.337814 ,36.070918 ,4,1073.7,50,50,,,12393,인평초등학교
715,355000808,0,0,일선교(생곡리방면),일선교,128.339192 ,36.272900 ,264,3550068100,128.339190 ,36.272918 ,2,968.6,50,50,,,10715,일선교
714,355000520,0,0,일선교(일선교정류장방면),일선교,128.338949 ,36.272814 ,87,3550025900,128.338951 ,36.272796 ,1,833.4,50,50,1417,,10714,일선교
717,355000809,0,0,일선교정류장앞,일선교정류장,128.347786 ,36.272005 ,328,3550068100,128.347755 ,36.271991 ,1,121.6,50,50,,,10717,일선교정류장
716,355000521,0,0,일선교정류장건너,일선교정류장,128.347356 ,36.272225 ,149,3550025900,128.347383 ,36.272234 ,2,1649.1,50,50,,,10716,일선교정류장
718,355000329,0,0,축산물 유통센터,일선교통 차고지,128.309147 ,36.130085 ,510,3550067400,128.309175 ,36.130140 ,1,39.2,50,50,1366,,10718,일선교통 차고지
719,355000334,0,0,일선리(칠창방면),일선리,128.349555 ,36.269398 ,149,3550003400,128.349549 ,36.269396 ,1,201.3,50,50,1423,,10719,일선리
720,355000643,0,0,일선리(일선교정류장방면),일선리,128.349647 ,36.269468 ,320,3550046800,128.349650 ,36.269470 ,4,4791.8,50,50,,,10720,일선리
721,355000421,0,0,임봉정류장(영진하이텍방면),임봉정류장,128.455867 ,36.140584 ,291,3550012800,128.455881 ,36.140599 ,3,644,50,50,,,10721,임봉정류장
722,355000718,0,0,임봉정류장(임봉초등학교방면),임봉정류장,128.455921 ,36.140473 ,120,3550055400,128.455908 ,36.140456 ,1,170.7,50,50,,,10722,임봉정류장
723,355000422,0,0,임봉초등학교앞,임봉초등학교,128.459069 ,36.139365 ,273,3550012800,128.459072 ,36.139388 ,2,322,50,50,,,10723,임봉초등학교
724,355000719,0,0,임봉초등학교건너,임봉초등학교,128.459080 ,36.139301 ,94,3550055400,128.459078 ,36.139279 ,2,489.4,50,50,,,10724,임봉초등학교
2271,355002282,0,0,소망빌라,소망빌라,128.349232 ,36.066822 ,242,3690001900,128.349252 ,36.066789 ,1,311.7,50,50,,,12271,소망빌라
2272,355002283,0,0,소망빌라건너,소망빌라건너,128.349290 ,36.066639 ,61,3690019300,128.349269 ,36.066672 ,1,357.4,50,50,,,12272,소망빌라건너
725,355000481,0,0,임은동(삼도뷰앤빌앞삼거리방면),임은동,128.366568 ,36.088393 ,247,3550091000,128.366567 ,36.088397 ,1,112,50,50,1064,,10725,임오동
726,355000770,0,0,임은동(임오동행정복지센터건너방면),임은동,128.366648 ,36.088242 ,66,3550093200,128.366632 ,36.088306 ,2,332.4,50,50,1071,,10726,임오동
727,355000482,0,0,임오동행정복지센터앞,임오동주민센터,128.369880 ,36.089285 ,252,3550103800,128.369888 ,36.089245 ,1,39,50,50,1072,,10727,임오동행정복지센터앞
728,355000771,0,0,임오동행정복지센터건너,임오동주민센터,128.369398 ,36.088924 ,76,3550103600,128.369398 ,36.089036 ,1,51,50,50,1205,,10728,임오동행정복지센터건너
730,355000773,0,0,임은동코오롱하늘채앞,임은동코오롱하늘,128.365482 ,36.086656 ,96,3550093400,128.365482 ,36.086689 ,1,193,50,50,1059,,10730,임은동코오롱하늘채
4263,355004274,0,0,임정사앞,임정사,128.287215 ,35.921036 ,29,3680000800,128.287215 ,35.921036 ,1,314.3,50,50,,,14263,임정사앞
731,355000419,0,0,임천리몽대,임천리등대,128.466046 ,36.138176 ,278,3550012700,128.466053 ,36.138196 ,4,1859.5,50,50,1404,,10731,임천리등대
732,355000401,0,0,임천리입구(의우총입구방면),임천리입구,128.460013 ,36.163522 ,100,3550011000,128.460011 ,36.163502 ,1,13.4,50,50,,,10732,임천리입구
734,355000704,0,0,임천리입구(송산리츠빌아파트방면),임천리입구,128.459710 ,36.163636 ,292,3550053900,128.459715 ,36.163656 ,1,15.1,50,50,,,10734,임천리입구
733,355000423,0,0,임천리입구(임봉초등학교방면),임천리입구,128.462131 ,36.139028 ,279,3550012800,128.462137 ,36.139048 ,1,43.2,50,50,,,10733,임천리입구
735,355000720,0,0,임천리입구(임천리몽대방면),임천리입구,128.462225 ,36.138941 ,101,3550055400,128.462218 ,36.138921 ,3,775.3,50,50,1372,,10735,임천리입구
736,355000716,0,0,임천리몽대건너,임천부등대,128.466123 ,36.138089 ,105,3550055300,128.466117 ,36.138070 ,1,329.5,50,50,1404,,10736,임천부등대
737,355000420,0,0,임천부처방(임천리몽대방면),임천부처방,128.474446 ,36.136421 ,278,3550012700,128.474455 ,36.136445 ,3,1078.6,50,50,1404,,10737,임천부처방
738,355000717,0,0,임천부처방(하장리방면),임천부처방,128.474459 ,36.136357 ,106,3550055300,128.474450 ,36.136334 ,2,1104,50,50,1404,,10738,임천부처방
739,355000572,0,0,자연학습원입구,자연학습원입구,128.315560 ,36.114077 ,214,3550036500,128.315568 ,36.114074 ,1,1057.2,50,50,,,10739,자연학습원입구
4264,355004275,0,0,작동(말바우방면),작동,128.221804 ,36.156830 ,90,3530003900,128.221808 ,36.156804 ,1,17.1,50,50,,,14264,작동
4265,355004276,0,0,작동(뽕밭방면),작동,128.221934 ,36.157260 ,278,3530004100,128.221939 ,36.157287 ,1,124,50,50,,,14265,작동
4266,355004277,0,0,작촌삼거리(인촌입구방면),작촌 삼거리,128.291532 ,35.999131 ,9,3680002700,128.291548 ,35.999126 ,5,3409.1,50,50,,,14266,작촌 삼거리
4267,355004278,0,0,작촌삼거리(지방리삼거리방면),작촌 삼거리,128.291546 ,35.998964 ,118,3680001300,128.291545 ,35.998947 ,1,544,50,50,,,14267,작촌 삼거리
2394,355002405,0,0,장곡리이구,장곡리이구,128.430761 ,36.072247 ,276,3690003600,128.430763 ,36.072264 ,3,2289.8,50,50,,,12394,장곡리이구
2395,355002406,0,0,장곡리,장곡리,128.429728 ,36.072229 ,99,3690021000,128.429726 ,36.072224 ,1,737.4,50,50,,,12395,장곡리
2396,355002407,0,0,장곡중학교,장곡중학교,128.416760 ,36.074750 ,280,3690005000,128.416757 ,36.074737 ,2,208,50,50,1390,,12396,장곡중학교
2397,355002408,0,0,장곡중학교입구,장곡중학교입구,128.415945 ,36.074718 ,98,3690022400,128.415946 ,36.074731 ,1,337.3,50,50,,,12397,장곡중학교입구
2398,355002409,0,0,장곡초등학교건너,장곡초등학교건너,128.417767 ,36.075220 ,115,3690005000,128.417710 ,36.075115 ,1,92,50,50,1390,,12398,장곡초등학교건너
2399,355002410,0,0,장곡초등학교,장곡초등학교,128.417866 ,36.075047 ,31,3690022400,128.417826 ,36.075062 ,2,547.7,50,50,,,12399,장곡초등학교
2400,355002411,0,0,장미노인요양원,장미노인요양원,128.405342 ,35.929937 ,167,3690016900,128.405320 ,35.929934 ,3,867.4,50,50,,,12400,장미노인요양원
740,355000310,0,0,장천버스터미널 종점,장천버스터미널 ,128.494413 ,36.127528 ,510,3550000300,128.494422 ,36.127534 ,1,30.1,50,50,,,10740,장천버스터미널 종점
741,355000577,0,0,신평e편한세상아파트,신평e편한세상,128.366843 ,36.122126 ,290,3550037600,128.366830 ,36.122091 ,2,495.9,50,50,1279,,10741,장한아파트앞
743,355000911,0,0,장흥리(진주울입구방면),장흥리,128.293875 ,36.144460 ,135,3550045500,128.293863 ,36.144442 ,1,682.1,50,50,,,10743,장흥리
742,355000530,0,0,장흥리(송천4리입구건너방면),장흥리,128.293910 ,36.144521 ,295,3550027100,128.293922 ,36.144539 ,3,1501.6,50,50,1321,,10742,장흥리
4268,355004279,0,0,제석1리회관앞,재석1리회관,128.233526 ,36.151112 ,120,3530000300,128.233524 ,36.151106 ,1,746.1,50,50,1417,,14268,재석1리회관앞
4269,355004280,0,0,제석입구(말바우방면),재석리,128.232466 ,36.157641 ,266,3530003700,128.232469 ,36.157616 ,1,123.5,50,50,1377,,14269,재석입구
4270,355004281,0,0,제석입구(진등방면),재석리,128.232393 ,36.157407 ,95,3530004900,128.232385 ,36.157334 ,1,8.6,50,50,1377,,14270,재석입구
744,355000697,0,0,적림구미마을,적림구미마을,128.425818 ,36.167061 ,269,3550053000,128.425817 ,36.167079 ,2,491.4,50,50,,,10744,적림구미마을
745,355000398,0,0,적림리(산동버스정류장방면),적림리,128.429434 ,36.167256 ,66,3550010500,128.429444 ,36.167240 ,2,1313,50,50,,,10745,적림리
746,355000698,0,0,적림리(적림구미마을방면),적림리,128.429542 ,36.167379 ,242,3550053000,128.429531 ,36.167396 ,1,150.7,50,50,,,10746,적림리
747,355000370,0,0,전자공고,전자공고,128.402934 ,36.116354 ,180,3550008100,128.403009 ,36.116354 ,1,23.8,50,50,,,10747,전자공고
2402,355002413,0,0,정훈수목원건너,정훈수목원건너,128.514993 ,36.036162 ,282,3690017300,128.514994 ,36.036185 ,2,1284.4,50,50,,,12402,정훈수목원건너
2403,355002414,0,0,정훈수목원,정훈수목원,128.514857 ,36.036090 ,86,3690034700,128.514863 ,36.036067 ,1,740.6,50,50,,,12403,정훈수목원
748,355000867,0,0,제이텍,제이텍,128.385195 ,36.096420 ,181,3550101900,128.385339 ,36.096501 ,1,134,50,50,1372,,10748,제이텍
2404,355002415,0,0,발샘지,제일종합폐차장,128.425301 ,36.014041 ,181,3690015000,128.425279 ,36.014041 ,2,744.6,50,50,1387,,12404,제일종합폐차장
2405,355002416,0,0,발샘지건너,제일종합폐차장건너,128.425393 ,36.014825 ,0,3690032500,128.425415 ,36.014825 ,7,3527.8,50,50,1387,,12405,제일종합폐차장건너
4271,355004282,0,0,제정리,제정리,128.379789 ,35.932116 ,279,3680001100,128.379800 ,35.932116 ,2,1288.9,50,50,,,14271,제정리
2406,355002417,0,0,주공3단지,주공3단지,128.412608 ,35.988514 ,270,3690015400,128.412610 ,35.988441 ,2,738.9,50,50,1411,,12406,주공3단지
4290,355004301,0,0,진등(칠산방면),진등,128.233730 ,36.157481 ,83,3530004900,128.233726 ,36.157527 ,2,133.4,50,50,,,14290,진등
2429,355002440,0,0,진목정입구,진목정입구,128.534294 ,36.056036 ,47,3690021100,128.534259 ,36.056073 ,1,1393.1,50,50,,,12429,진목정입구
771,355000027,0,0,진미동행정복지센터앞,진미동주민센터,128.418882 ,36.105881 ,263,3550008300,128.418880 ,36.105886 ,1,65.8,50,50,,,10771,진미동행정복지센터앞
772,355000209,0,0,진미동행정복지센터건너,진미동주민센터,128.419330 ,36.105877 ,86,3550058600,128.419332 ,36.105873 ,1,800.7,50,50,,,10772,진미동행정복지센터건너
4291,355004302,0,0,진성종합건설,진성종합건설,128.553552 ,35.891799 ,140,1540000600,128.553650 ,35.891858 ,5,3404.6,50,50,,,14291,진성종합건설
774,355000912,0,0,진주울입구(봉곡동입구방면),진주울입구,128.301648 ,36.141254 ,125,3550045500,128.301638 ,36.141233 ,2,1505.5,50,50,,,10774,진주울입구
773,355000094,0,0,진주울입구(장흥리방면),진주울입구,128.301680 ,36.141319 ,293,3550027100,128.301687 ,36.141333 ,2,679.1,50,50,1322,,10773,진주울입구
775,355000049,0,0,인의푸르지오아파트,진평대우아파트,128.432882 ,36.096526 ,291,3550085800,128.432876 ,36.096513 ,1,85.8,50,50,,,10775,인의푸르지오아파트
776,355000053,0,0,진평동(인동시립도서관입구방면),진평동,128.421213 ,36.103974 ,141,3550016200,128.421316 ,36.104035 ,1,249.6,50,50,,,10776,진평동
777,355000210,0,0,진평동(서한아파트방면),진평동,128.423345 ,36.102157 ,323,3550058800,128.423243 ,36.102095 ,1,361.5,50,50,,,10777,진평동
480,355000104,0,0,송정동이구빌라,송정동이구빌라,128.340630 ,36.117159 ,243,3550029900,128.340723 ,36.117005 ,1,204.3,50,50,,,10480,송정동이구빌라
481,355000106,0,0,송정여중입구건너,송정여중입구,128.348276 ,36.115600 ,295,3550030100,128.348276 ,36.115584 ,2,510.2,50,50,1401,,10481,송정여중입구
482,355000266,0,0,송정여중입구앞,송정여중입구,128.349598 ,36.114994 ,115,3550072400,128.349603 ,36.115004 ,3,1009.7,50,50,,,10482,송정여중입구
4359,355004375,1,0,골드클래스건너,골드클래스건너,128.178620 ,36.118749 ,180,3530011000,128.178671 ,36.118064 ,1,228,50,50,1224,,14359,골드클래스건너
4211,355004222,0,0,아포한마음아파트건너,아포한마음아파트,128.263002 ,36.158811 ,238,3530002600,128.263003 ,36.158800 ,1,72.2,50,50,,,14211,아포한마음아파트
4212,355004223,0,0,아포한마음아파트앞,아포한마음아파트,128.263085 ,36.158699 ,56,3530000200,128.263075 ,36.158708 ,1,222.7,50,50,,,14212,아포한마음아파트
546,355000079,0,0,안곡(산현4리방면),안곡,128.148086 ,36.272920 ,304,3550121100,128.148032 ,36.272887 ,2,1270,50,50,1128,,10546,안곡
547,355000160,0,0,안곡(상송수다사입구방면),안곡,128.147613 ,36.273102 ,137,3550046100,128.147593 ,36.273086 ,1,1329.5,50,50,,,10547,안곡
548,355000132,0,0,내예리(바깥연흥방면),안연흥,128.289407 ,36.187388 ,161,3550039100,128.289394 ,36.187390 ,1,1475.5,50,50,1425,,10548,안연흥
446,355000003,0,0,성안합섬건너,성안합섬,128.376902 ,36.084320 ,179,3550104300,128.376967 ,36.084304 ,2,150,50,50,1372,,10446,성안합섬
911,355000916,1,0,하장리(임천부처방방면),하장리,128.483693 ,36.134072 ,280,3550012700,128.483687 ,36.133954 ,1,190,50,50,1039,,10911,하장리
1,355000923,1,0,4공단(현진아파트방면),4공단,128.429551 ,36.137217 ,285,3550007900,128.429559 ,36.137169 ,2,700,50,50,1399,,10001,4공단
729,355000485,0,0,임은동코오롱하늘채건너,임은동코오롱하늘,128.366505 ,36.086915 ,269,3550091100,128.366513 ,36.086819 ,1,170,50,50,1088,,10729,임은동코오롱하늘채
2643,355004378,1,0,약목역건너,약목역건너,128.363518 ,36.036750 ,149,3690055100,128.363558 ,36.036823 ,1,62,50,50,1387,,12643,약목역건너
4360,355004376,1,0,골드클래스앞,골드클래스앞,128.178760 ,36.118878 ,0,3530010900,128.178744 ,36.118760 ,1,202,50,50,1224,,14360,골드클래스앞
1056,355004414,1,0,사곡초등학교건너,사곡초등학교건너,128.358921 ,36.099214 ,5,3550118400,128.358888 ,36.099233 ,1,78,50,50,1374,,11056,
1043,355004389,1,0,도레이첨단소재1공장,도레이첨단소재1공장,128.407106 ,36.105676 ,0,3550106300,128.407106 ,36.105652 ,1,303,50,50,1401,,11043,
1055,355004413,1,0,사곡초등학교,사곡초등학교,128.359121 ,36.099345 ,185,3550118600,128.359097 ,36.099345 ,1,76,50,50,1302,,11055,
4361,355004402,1,0,용시(구미행),용시(구미행),128.172703 ,36.119364 ,70,3530011200,128.172703 ,36.119473 ,1,36,50,50,1279,,14361,
4362,355004403,1,0,LH4단지건너,LH4단지건너,128.175920 ,36.120068 ,70,3530011200,128.175909 ,36.120155 ,2,292,50,50,1279,,14362,
4356,355004401,1,0,LH4단지앞,LH4단지앞,128.175347 ,36.120263 ,250,3530011100,128.175444 ,36.120183 ,1,286,50,50,1279,,14356,
4355,355004400,1,0,용시(김천행),용시(김천행),128.172616 ,36.119691 ,250,3530011100,128.172616 ,36.119625 ,2,520,50,50,1279,,14355,
1035,355004366,1,0,구미대학교안,구미대학교,128.289422 ,36.151032 ,180,3550133500,128.289511 ,36.150968 ,1,23,50,50,1224,,11035,구미대학교안
1037,355004368,1,0,교리e편한세상(고아방면),교리e편한세상,128.305903 ,36.250633 ,188,3550132000,128.306072 ,36.250633 ,1,30,50,50,1221,,11037,교리e편한세상
1038,355004369,1,0,교리e편한세상(생곡리방면),교리e편한세상,128.306281 ,36.250143 ,9,3550132100,128.306160 ,36.250183 ,1,90,50,50,1221,,11038,교리e편한세상
1042,355004388,1,0,지산네거리,지산네거리,128.338728 ,36.132104 ,124,3550075400,128.338744 ,36.132136 ,2,690,50,50,1254,,11042,
2622,355004390,1,0,중리2교건너,중리2교건너,128.408130 ,36.076086 ,42,3690030700,128.408333 ,36.076422 ,1,43,50,50,1271,,12622,
2644,355004391,1,0,석적행정타운건너,석적행정타운건너,128.402091 ,36.064714 ,45,3690037000,128.402069 ,36.064823 ,1,50,50,50,1275,,12644,
2645,355004392,1,0,석적행정타운,석적행정타운,128.401851 ,36.065085 ,235,3690036900,128.401916 ,36.064954 ,2,875,50,50,1275,,12645,
2651,355004393,1,0,석우리,석우2리(신방),128.533304 ,36.104994 ,103,3690005200,128.533287 ,36.105090 ,1,1254.5,50,50,1379,,12651,
2650,355004394,1,0,가산2리(윗산당),가산2리(윗산당),128.595510 ,36.051111 ,330,3690034800,128.595430 ,36.051079 ,9,7745.3,50,50,1275,,12650,
1046,355004399,1,0,TK케미칼2공장앞,TK케미칼2공장앞,128.376752 ,36.095529 ,0,3550101200,128.376793 ,36.095529 ,2,700,50,50,1278,,11046,
1058,355004412,1,0,4공단하수종말처리장,4공단하수종말처리장,128.447972 ,36.133406 ,180,3550097200,128.447994 ,36.133417 ,1,307,50,50,1301,,11058,
1053,355004411,1,0,태왕아너스아파트,태왕아너스아파트,128.351259 ,36.162415 ,265,3550064900,128.351259 ,36.162399 ,1,117,50,50,1301,,11053,
4353,355004370,1,0,에듀파크건너,에듀파크건너,128.171493 ,36.121803 ,180,3530011400,128.172052 ,36.121510 ,1,331,50,50,1224,,14353,에듀파크건너
4354,355004371,1,0,에듀파크앞,에듀파크앞,128.172267 ,36.121453 ,0,3530011300,128.172132 ,36.121558 ,1,265,50,50,1224,,14354,에듀파크앞
1033,355004381,1,0,교리e편한세상A앞,교리e편한세상앞,128.304985 ,36.250966 ,180,3550131200,128.304958 ,36.251027 ,1,97,50,50,1245,,11033,
1034,355004382,1,0,교리e편한세상A건너,교리e편한세상A건너,128.305038 ,36.250891 ,0,3550131300,128.305135 ,36.250856 ,1,25,50,50,1245,,11034,
4363,355004385,1,0,로제니아호텔건너,로제니아호텔건너,128.182567 ,36.117309 ,20,3530008200,128.182471 ,36.117357 ,1,20,50,50,1279,,14363,
4364,355004386,1,0,로제니아호텔앞,로제니아호텔앞,128.182230 ,36.117437 ,200,3530008100,128.182326 ,36.117397 ,1,140,50,50,1279,,14364,
1047,355004404,1,0,우미린풀하우스정문,우미풀하우스정문,128.436067 ,36.161346 ,270,3550136800,128.436059 ,36.161322 ,1,56,50,50,1386,,11047,
2647,355004395,1,0,호국평화기념관,호국평화기념관,128.402998 ,36.019232 ,10,3690060300,128.402990 ,36.019200 ,2,2260,50,50,1423,,12647,
2648,355004396,1,0,호국평화기념관건너,호국평화기념관건너,128.402547 ,36.018529 ,190,3690061300,128.402579 ,36.018593 ,5,3982,50,50,1423,,12648,
1044,355004397,1,0,원호전원마을,원호전원마을,128.323381 ,36.162391 ,105,3550120200,128.323381 ,36.162391 ,1,2660,50,50,1276,,11044,
1045,355004398,1,0,원호전원마을,원호전원마을,128.323562 ,36.162433 ,285,3550120300,128.323514 ,36.162433 ,1,1040,50,50,1276,,11045,
1048,355004405,1,0,문성2지구,문성2지구,128.345503 ,36.153446 ,101,3550140900,128.345535 ,36.153500 ,1,254,50,50,1382,,11048,
1049,355004406,1,0,인덕중흥S클래스건너,신당중흥S클래스건너,128.442420 ,36.163866 ,50,3550137100,128.442396 ,36.163890 ,1,394,50,50,1367,,11049,
1050,355004407,1,0,인덕중흥S클래스앞,신당중흥S클래스앞,128.442235 ,36.164035 ,230,3550137000,128.442267 ,36.164003 ,1,100,50,50,1367,,11050,
1040,355004408,1,0,우미린센트럴파크앞,신당우미린센트럴파크,128.434558 ,36.160221 ,0,3550134400,128.434574 ,36.160253 ,1,97,50,50,1391,,11040,
1051,355004409,1,0,우미린센트럴파크건너,신당우미린센트럴파크,128.434883 ,36.160059 ,175,3550134500,128.434780 ,36.160070 ,1,328,50,50,1386,,11051,
1052,355004410,1,0,우미린풀하우스건너,신당우미린풀하우스,128.436179 ,36.161001 ,92,3550136900,128.436169 ,36.161203 ,1,28,50,50,1386,,11052,
4223,355004234,0,0,옥산,옥산,128.091868 ,36.281128 ,27,3580001200,128.091873 ,36.281126 ,1,90.3,50,50,,,14223,옥산
4165,355004176,0,0,서원입구(대신방면),서원,128.191729 ,36.151427 ,98,3530004200,128.191725 ,36.151425 ,1,35.8,50,50,,,14165,서원입구
424,355000202,0,0,서한아파트,서한아파트,128.425080 ,36.104005 ,47,3550056900,128.425048 ,36.104026 ,1,264.8,50,50,,,10424,서한아파트
2254,355002265,0,0,석우1리,석우1리,128.544009 ,36.102802 ,265,3690012600,128.544007 ,36.102810 ,1,105.7,50,50,,,12254,석우1리
2255,355002266,0,0,석우2리,석우리,128.537492 ,36.102143 ,103,3690005200,128.537485 ,36.102119 ,2,1843.5,50,50,1275,,12255,석우2리
2257,355002268,0,0,석우2리입구,석우리입구,128.538160 ,36.102113 ,288,3690022600,128.538150 ,36.102109 ,1,133.6,50,50,1399,,12257,석우리입구
2258,355002269,0,0,석우1리 건너,석우리2길건너,128.544463 ,36.102593 ,73,3690022800,128.544448 ,36.102627 ,1,316.6,50,50,1335,,12258,석우1리건너
2259,355002270,0,0,석적읍사무소종점,석적읍사무소종점,128.409141 ,36.051587 ,264,3690016700,128.409144 ,36.051594 ,5,3673.4,50,50,,,12259,석적읍사무소종점
2260,355002271,0,0,석적읍사무소출발,석적읍사무소출발,128.409154 ,36.051503 ,83,3690034100,128.409155 ,36.051486 ,1,10.7,50,50,,,12260,석적읍사무소출발
2261,355002272,0,0,석전중학교입구,석전중학교입구,128.409818 ,36.001418 ,235,3690015000,128.409827 ,36.001407 ,6,3002.6,50,50,,,12261,석전중학교입구
2262,355002273,0,0,석전중학교건너,석전중학교건너,128.409850 ,36.001273 ,54,3690032500,128.409841 ,36.001284 ,3,1162.1,50,50,,,12262,석전중학교건너
4166,355004177,0,0,석제공단입구,석제공단,128.327070 ,35.952959 ,243,3680001600,128.327060 ,35.952970 ,2,1891.4,50,50,,,14166,석제공단입구
425,355000069,0,0,선산문화회관삼거리(선산터미널종점방면),선산문화회관삼거,128.304497 ,36.243186 ,116,3550132800,128.304489 ,36.243258 ,1,30,50,50,1372,,10425,선산문화회관삼거리
427,355000230,0,0,선산문화회관삼거리(선산행복센터방면),선산문화회관삼거,128.304425 ,36.243435 ,261,3550132900,128.304433 ,36.243363 ,1,89.1,50,50,1219,,10427,선산문화회관삼거리
426,355000129,0,0,선산문화회관삼거리(황칠나무참숯돼지생갈비앞),선산문화회관삼거,128.305293 ,36.243798 ,188,3550037000,128.305357 ,36.243793 ,1,546.7,50,50,,,10426,선산문화회관삼거리
